id,title,publish_date,cluster_id,pca_x,pca_y,author_count,category_count,categories_joined,authors_joined,keywords_joined,top_conference,url
2005.13751v1,Complex networks for event detection in heterogeneous high volume news streams,2020-05-28,4,-0.23153597,-0.12933974,2,3,cs.SI | cs.CL | cs.IR,Iraklis Moutidis | Hywel T. P. Williams,complex | networks | event | detection | heterogeneous | high | volume | news | streams | detecting | important | events | task | variety | purposesthe | rate | online | increases | need | automated,,http://arxiv.org/abs/2005.13751v1
2005.13798v1,ConCET: Entity-Aware Topic Classification for Open-Domain Conversational Agents,2020-05-28,1,-0.051629435,0.02916098,4,1,cs.CL,Ali Ahmadvand | Harshita Sahijwani | Jason Ingyu Choi | Eugene Agichtein,concet | entityaware | topic | classification | opendomain | conversational | agents | identifying | domain | users | utterance | systems | crucial | step | subsequent | language | understanding | response | tasks | particular,,http://arxiv.org/abs/2005.13798v1
2005.13837v5,Generating Diverse and Consistent QA pairs from Contexts with Information-Maximizing Hierarchical Conditional VAEs,2020-05-28,1,-0.086050995,-0.012266964,5,2,cs.CL | cs.LG,Dong Bok Lee | Seanie Lee | Woo Tae Jeong | Donghwan Kim | Sung Ju Hwang,generating | diverse | consistent | qa | pairs | contexts | informationmaximizing | hierarchical | conditional | vaes | one | crucial | challenges | question | answering | scarcity | labeled | data | since | costly,ACL 2020,http://arxiv.org/abs/2005.13837v5
2005.13930v1,Variational Autoencoder with Embedded Student-$t$ Mixture Model for Authorship Attribution,2020-05-28,3,0.014573174,-0.07220529,4,3,cs.LG | cs.CL | stat.ML,Benedikt Boenninghoff | Steffen Zeiler | Robert M. Nickel | Dorothea Kolossa,variational | autoencoder | embedded | studentt | mixture | model | authorship | attribution | traditional | computational | describes | classification | task | closedset | scenario | given | finite | set | candidate | authors,,http://arxiv.org/abs/2005.13930v1
2005.13978v1,Variational Neural Machine Translation with Normalizing Flows,2020-05-28,5,0.24262589,-0.00054016267,4,1,cs.CL,Hendra Setiawan | Matthias Sperber | Udhay Nallasamy | Matthias Paulik,variational | neural | machine | translation | normalizing | flows | vnmt | attractive | framework | modeling | generation | target | translations | conditioned | source | sentence | also | latent | random | variables,,http://arxiv.org/abs/2005.13978v1
2005.14408v3,Noise Robust Named Entity Understanding for Voice Assistants,2020-05-29,1,0.0787337,-0.11928463,24,3,cs.CL | cs.AI | cs.LG,Deepak Muralidharan | Joel Ruben Antony Moniz | Sida Gao | Xiao Yang | Justine Kao | Stephen Pulman | Atish Kothari | Ray Shen | Yinying Pan | Vivek Kaul | Mubarak Seyed Ibrahim | Gang Xiang | Nan Dun | Yidan Zhou | Andy O | Yuan Zhang | Pooja Chitkara | Xuan Wang | Alkesh Patel | Kushal Tayal | Roger Zheng | Peter Grasch | Jason D. Williams | Lin Li,noise | robust | named | entity | understanding | voice | assistants | recognition | ner | linking | el | play | essential | role | assistant | interaction | challenging | due | special | difficulties,NAACL 2021,http://arxiv.org/abs/2005.14408v3
2006.00206v1,Corpus Creation for Sentiment Analysis in Code-Mixed Tamil-English Text,2020-05-30,4,-0.20547673,0.18737404,4,1,cs.CL,Bharathi Raja Chakravarthi | Vigneshwaran Muralidaran | Ruba Priyadharshini | John P. McCrae,corpus | creation | sentiment | analysis | codemixed | tamilenglish | text | understanding | comment | video | image | essential | task | many | applications | useful | various | decisionmaking | processes | one,,http://arxiv.org/abs/2006.00206v1
2006.00492v3,BiERU: Bidirectional Emotional Recurrent Unit for Conversational Sentiment Analysis,2020-05-31,4,-0.073859006,0.1475538,4,2,cs.CL | cs.LG,Wei Li | Wei Shao | Shaoxiong Ji | Erik Cambria,bieru | bidirectional | emotional | recurrent | unit | conversational | sentiment | analysis | conversations | gained | increasing | attention | recent | years | growing | amount | applications | serve | eg | recommender,,http://arxiv.org/abs/2006.00492v3
2006.00593v2,BPGC at SemEval-2020 Task 11: Propaganda Detection in News Articles with Multi-Granularity Knowledge Sharing and Linguistic Features based Ensemble Learning,2020-06-01,4,-0.08984265,-0.03896303,3,1,cs.CL,Rajaswa Patil | Somesh Singh | Swati Agarwal,bpgc | semeval | task | propaganda | detection | news | articles | multigranularity | knowledge | sharing | linguistic | features | based | ensemble | learning | spreads | ideology | beliefs | likeminded | people,,http://arxiv.org/abs/2006.00593v2
2006.00607v1,LRG at SemEval-2020 Task 7: Assessing the Ability of BERT and Derivative Models to Perform Short-Edits based Humor Grading,2020-06-01,5,0.022204347,-0.028558359,2,1,cs.CL,Siddhant Mahurkar | Rajaswa Patil,lrg | semeval | task | assessing | ability | bert | derivative | models | perform | shortedits | based | humor | grading | paper | assess | roberta | distilbert | albert | test | classification,,http://arxiv.org/abs/2006.00607v1
2006.00814v3,Online Versus Offline NMT Quality: An In-depth Analysis on English-German and German-English,2020-06-01,5,0.12455701,0.02362191,6,1,cs.CL,Maha Elbayad | Michael Ustaszewski | Emmanuelle Esperança-Rodier | Francis Brunet Manquat | Jakob Verbeek | Laurent Besacier,online | versus | offline | nmt | quality | indepth | analysis | englishgerman | germanenglish | conduct | work | evaluation | study | comparing | neural | machine | translation | architectures | two | sequencetosequence,COLING 2020,http://arxiv.org/abs/2006.00814v3
2006.01038v3,DocBank: A Benchmark Dataset for Document Layout Analysis,2020-06-02,4,-0.14796211,-0.063826464,7,1,cs.CL,Minghao Li | Yiheng Xu | Lei Cui | Shaohan Huang | Furu Wei | Zhoujun Li | Ming Zhou,docbank | benchmark | dataset | document | layout | analysis | usually | relies | computer | vision | models | understand | documents | ignoring | textual | information | vital | capture | meanwhile | high,COLING 2020,http://arxiv.org/abs/2006.01038v3
2006.01095v4,Emergence of Separable Manifolds in Deep Language Representations,2020-06-02,2,0.083567835,-0.11526342,7,2,cs.CL | cs.NE,Jonathan Mamou | Hang Le | Miguel Del Rio | Cory Stephenson | Hanlin Tang | Yoon Kim | SueYeon Chung,emergence | separable | manifolds | deep | language | representations | neural | networks | dnns | shown | much | empirical | success | solving | perceptual | tasks | across | various | cognitive | modalities,ICML 2020,http://arxiv.org/abs/2006.01095v4
2006.01117v1,NSTM: Real-Time Query-Driven News Overview Composition at Bloomberg,2020-06-02,4,-0.16833074,-0.021486389,7,1,cs.CL,Joshua Bambrick | Minjie Xu | Andy Almonte | Igor Malioutov | Guim Perarnau | Vittorio Selo | Iat Chong Chan,nstm | realtime | querydriven | news | overview | composition | bloomberg | millions | articles | hundreds | thousands | sources | around | globe | appear | aggregators | every | day | consuming | volume,ACL 2020,http://arxiv.org/abs/2006.01117v1
2006.01554v2,A Contextual Hierarchical Attention Network with Adaptive Objective for Dialogue State Tracking,2020-06-02,2,0.08128869,0.12764709,7,1,cs.CL,Yong Shan | Zekang Li | Jinchao Zhang | Fandong Meng | Yang Feng | Cheng Niu | Jie Zhou,contextual | hierarchical | attention | network | adaptive | objective | dialogue | state | tracking | recent | studies | dst | leverage | historical | information | determine | states | generally | represented | slotvalue,ACL 2020,http://arxiv.org/abs/2006.01554v2
2006.02547v2,A Convolutional Deep Markov Model for Unsupervised Speech Representation Learning,2020-06-04,2,0.20725752,0.037105314,7,4,eess.AS | cs.CL | cs.LG | cs.SD,Sameer Khurana | Antoine Laurent | Wei-Ning Hsu | Jan Chorowski | Adrian Lancucki | Ricard Marxer | James Glass,convolutional | deep | markov | model | unsupervised | speech | representation | learning | probabilistic | latent | variable | models | lvms | provide | alternative | selfsupervised | approaches | linguistic | admit | intuitive,,http://arxiv.org/abs/2006.02547v2
2006.02567v4,Extracting a Knowledge Base of COVID-19 Events from Social Media,2020-06-04,4,-0.33907387,0.026558366,4,2,cs.CL | cs.SI,Shi Zong | Ashutosh Baheti | Wei Xu | Alan Ritter,extracting | knowledge | base | covid | events | social | media | paper | present | manually | annotated | corpus | tweets | containing | public | reports | five | including | positive | negative,COLING 2022,http://arxiv.org/abs/2006.02567v4
2006.02951v3,CiwGAN and fiwGAN: Encoding information in acoustic data to model lexical learning with Generative Adversarial Networks,2020-06-04,2,0.11860526,-0.0023920496,1,2,cs.CL | cs.LG,Gašper Beguš,ciwgan | fiwgan | encoding | information | acoustic | data | model | lexical | learning | generative | adversarial | networks | deep | neural | encode | corresponds | words | human | speech | raw,,http://arxiv.org/abs/2006.02951v3
2006.03463v2,Sponge Examples: Energy-Latency Attacks on Neural Networks,2020-06-05,2,0.079783626,-0.011902459,6,4,cs.LG | cs.CL | cs.CR | stat.ML,Ilia Shumailov | Yiren Zhao | Daniel Bates | Nicolas Papernot | Robert Mullins | Ross Anderson,sponge | examples | energylatency | attacks | neural | networks | high | energy | costs | network | training | inference | led | use | acceleration | hardware | gpus | tpus | enabled | us,,http://arxiv.org/abs/2006.03463v2
2006.03659v4,DeCLUTR: Deep Contrastive Learning for Unsupervised Textual Representations,2020-06-06,2,0.16889136,-0.15600917,4,2,cs.CL | cs.LG,John Giorgi | Osvald Nitski | Bo Wang | Gary Bader,declutr | deep | contrastive | learning | unsupervised | textual | representations | sentence | embeddings | important | component | many | natural | language | processing | nlp | systems | like | word | typically,ACL2021,http://arxiv.org/abs/2006.03659v4
2006.03719v2,Relation of the Relations: A New Paradigm of the Relation Extraction Problem,2020-06-06,1,-0.08686405,-0.13880391,4,2,cs.CL | cs.LG,Zhijing Jin | Yongyi Yang | Xipeng Qiu | Zheng Zhang,relation | relations | new | paradigm | extraction | problem | natural | language | often | multiple | entities | appear | text | however | previous | works | re | limit | scope | identifying,,http://arxiv.org/abs/2006.03719v2
2006.03773v1,Challenges and Thrills of Legal Arguments,2020-06-06,5,0.074918,-0.021216499,3,2,cs.CL | cs.LG,Anurag Pallaprolu | Radha Vaidya | Aditya Swaroop Attawar,challenges | thrills | legal | arguments | stateoftheart | attention | based | models | mostly | centered | around | transformer | architecture | solve | problem | sequencetosequence | translation | using | socalled | scaled,,http://arxiv.org/abs/2006.03773v1
2006.03776v1,MAGNet: Multi-Region Attention-Assisted Grounding of Natural Language Queries at Phrase Level,2020-06-06,1,-0.016879892,-0.08196846,4,3,cs.CV | cs.CL | cs.LG,Amar Shrestha | Krittaphat Pugdeethosapol | Haowen Fang | Qinru Qiu,magnet | multiregion | attentionassisted | grounding | natural | language | queries | phrase | level | freeform | textual | necessitates | understanding | phrases | relation | visual | cues | reliably | reason | described,,http://arxiv.org/abs/2006.03776v1
2006.03866v1,A Cross-Task Analysis of Text Span Representations,2020-06-06,0,0.0407459,-0.06271692,6,1,cs.CL,Shubham Toshniwal | Haoyue Shi | Bowen Shi | Lingyu Gao | Karen Livescu | Kevin Gimpel,crosstask | analysis | text | span | representations | many | natural | language | processing | nlp | tasks | involve | reasoning | textual | spans | including | question | answering | entity | recognition,,http://arxiv.org/abs/2006.03866v1
2006.04469v1,A non-causal FFTNet architecture for speech enhancement,2020-06-08,2,0.17900993,0.08174913,4,3,eess.AS | cs.CL | cs.SD,Muhammed PV Shifas | Nagaraj Adiga | Vassilis Tsiaras | Yannis Stylianou,noncausal | fftnet | architecture | speech | enhancement | paper | suggest | new | parallel | shallow | waveform | domain | based | neural | network | generating | high | quality | audio | contrast,,http://arxiv.org/abs/2006.04469v1
2006.04611v1,A Comprehensive Survey on Aspect Based Sentiment Analysis,2020-06-08,4,-0.13528082,0.1586917,1,2,cs.CL | cs.LG,Kaustubh Yadav,comprehensive | survey | aspect | based | sentiment | analysis | absa | subfield | natural | language | processing | deals | essentially | splitting | data | aspects | ad | finally | extracting | information,,http://arxiv.org/abs/2006.04611v1
2006.05163v2,ConfNet2Seq: Full Length Answer Generation from Spoken Questions,2020-06-09,3,-0.09932753,0.12895946,3,3,cs.CL | cs.AI | cs.LG,Vaishali Pal | Manish Shrivastava | Laurent Besacier,confnetseq | full | length | answer | generation | spoken | questions | conversational | taskoriented | dialogue | systems | aim | interact | user | using | natural | responses | multimodal | interfaces | text,,http://arxiv.org/abs/2006.05163v2
2006.07926v2,UWSpeech: Speech to Speech Translation for Unwritten Languages,2020-06-14,0,0.21125454,0.19459768,6,2,eess.AS | cs.CL,Chen Zhang | Xu Tan | Yi Ren | Tao Qin | Kejun Zhang | Tie-Yan Liu,uwspeech | speech | translation | unwritten | languages | existing | systems | heavily | rely | text | target | language | usually | translate | source | either | synthesize | directly | auxiliary | training,,http://arxiv.org/abs/2006.07926v2
2006.08342v2,Subjective Question Answering: Deciphering the inner workings of Transformers in the realm of subjectivity,2020-06-02,4,-0.08728812,0.0141458325,1,1,cs.CL,Lukas Muttenthaler,subjective | question | answering | deciphering | inner | workings | transformers | realm | subjectivity | understanding | demands | reasoning | skills | beyond | common | knowledge | requires | machine | learning | model,,http://arxiv.org/abs/2006.08342v2
2006.08344v1,Wat zei je? Detecting Out-of-Distribution Translations with Variational Transformers,2020-06-09,5,0.07784376,0.0061844955,3,3,cs.CL | cs.LG | stat.ML,Tim Z. Xiao | Aidan N. Gomez | Yarin Gal,wat | zei | je | detecting | outofdistribution | translations | variational | transformers | detect | outoftrainingdistribution | sentences | neural | machine | translation | using | bayesian | deep | learning | equivalent | transformer,,http://arxiv.org/abs/2006.08344v1
